Gewässer,Name allg. gebr.,Kategorie,Badestellenlänge,Kreis Name,Längengrad,Breitengrad,Mögliche Belastungen,Barrierefrei,Wlan,ÖPNV,Baden ohne Aufsicht,Baden m. zeitw. Aufsicht,Eintritt,Liegeplätze ohne Schatten,Liegeplätze mit Schatten,Toiletten,Dusche,Umkleiden,Parken ohne Gebühren,Parken mit Gebühren,Strandkorbverleih,Campingplatz,Spielplatz,Gaststätte,Kiosk,Rudern,Tretboot,Surfen,Segeln,FKK-Strand,Hundestrand,Grillplatz
DESH_PR_0161,"Großer Plöner See, Godau",See,25,Plön,10.395247205649,54.12367158827915,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein
DESH_PR_0162,"Großer Plöner See, Pehmer Hörn",See,15,Plön,10.41121383453476,54.08521936543954,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0163,"Selenter See, Seekrug",See,10,Plön,10.51636450861613,54.29609784238797,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0164,"Selenter See, Pülsen",See,50,Plön,10.45464557177086,54.32297192965964,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein
DESH_PR_0165,"Dobersdorfer See, Schlesen",See,40,Plön,10.32848943466861,54.32116962144603,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0166,"Selenter See, Grabensee",See,25,Plön,10.38491928241336,54.30571195759946,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0167,Selenter See Moltörp,See,60,Plön,10.4200463932564,54.30011414228503,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0168,"Selenter See, Bellin",See,350,Plön,10.477326848873,54.28522128892677,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0169,"Dobersdorfer See, Tökendorf",See,70,Plön,10.30145326355824,54.33311864405821,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0170,"Passader See, Stoltenberg",See,15,Plön,10.34594698230373,54.34669349124792,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0171,"Schluensee, Görnitz",See,7,Plön,10.47751180702016,54.19749659447554,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0172,"Grebiner See, Grebin",See,20,Plön,10.50006438591339,54.2034127201909,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0173,"Schluensee, Kossau",See,20,Plön,10.46581008448304,54.19050356980641,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0174,"Lanker See, Preetz",See,100,Plön,10.28381799285949,54.21951810950738,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0175,"Lanker See, Wahlstorf",See,35,Plön,10.32039541613568,54.21447734124064,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0176,"Belauer See, Perdöler Mühle",See,20,Plön,10.25353783446245,54.11213430609742,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0177,"Großer Plöner See, Schloss Ascheberg",See,10,Plön,10.34129637765724,54.13783360716783,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein
DESH_PR_0178,Gemeindebadestelle Götheby an der Schlei,Küstengewässer,150,Rendsburg-Eckernförde,9.711102700541012,54.49414505704802,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0179,Badestelle Weseby an der Schlei,Küstengewässer,150,Rendsburg-Eckernförde,9.711421077364196,54.50590901632076,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0180,Campingplatz Wees in Missunde,Küstengewässer,30,Rendsburg-Eckernförde,9.725629445162372,54.52605035791645,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0181,Marina Hülsen an der Schlei,Küstengewässer,20,Rendsburg-Eckernförde,9.750292151561997,54.54810042313523,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0182,Gemeindebadestelle Langwedel am Lustsee,See,30,Rendsburg-Eckernförde,9.93891830294414,54.21907457989289,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0183,Schönhagen an der Ostsee,Küstengewässer,1200,Rendsburg-Eckernförde,10.03262554291051,54.63628794142497,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0184,Campingplatz Schuby-Strand an der Ostsee,Küstengewässer,1050,Rendsburg-Eckernförde,10.02707922324177,54.59965666338829,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0185,Hauptstrand in Damp an der Ostsee,Küstengewässer,1350,Rendsburg-Eckernförde,10.02736638838821,54.58737950468389,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0186,Badestelle Fischlegerstrand an der Ostsee,Küstengewässer,1000,Rendsburg-Eckernförde,10.02712783987769,54.57413601737814,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0187,Ostseefreizeitpark Booknis an der Ostsee,Küstengewässer,400,Rendsburg-Eckernförde,10.02726984212864,54.56624286233239,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0188,Campingplatz Hökholz/Ritenrade an der Ostsee,Küstengewässer,800,Rendsburg-Eckernförde,10.01223290463986,54.54201498839719,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0189,Campingplatz Heide in Waabs an der Ostsee,Küstengewässer,700,Rendsburg-Eckernförde,10.0070036119328,54.53199318767962,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0190,Badestelle Klein-Waabs an der Ostsee,Küstengewässer,500,Rendsburg-Eckernförde,10.00213253405891,54.5264633872123,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0191,Badestelle Langholz an der Ostsee,Küstengewässer,500,Rendsburg-Eckernförde,9.988699898456654,54.517369551306,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein
DESH_PR_0192,Campingplatz in Langholz an der Ostsee,Küstengewässer,600,Rendsburg-Eckernförde,9.982530768079917,54.51332099757313,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0193,Campingplatz Lehmberg an der Ostsee,Küstengewässer,800,Rendsburg-Eckernförde,9.973931349107538,54.50978788686707,,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0194,Campingplatz Ludwigsburg an der Ostsee,Küstengewässer,800,Rendsburg-Eckernförde,9.95650956052936,54.50204296629202,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0195,Campingplatz Karlsminde an der Ostsee,Küstengewässer,2000,Rendsburg-Eckernförde,9.939731742060912,54.49508873747623,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0196,Campingplatz Hohenstein an der Ostsee,Küstengewässer,100,Rendsburg-Eckernförde,9.92316471859278,54.491550740482,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0197,Campingplatz Hemmelmark an der Ostsee,Küstengewässer,800,Rendsburg-Eckernförde,9.881486585308888,54.47785831021877,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0198,Badestelle Borby in Eckernförde/Ostsee,Küstengewässer,200,Rendsburg-Eckernförde,9.849113111668885,54.47848537189323,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0199,"Badestelle ""Am Dang"" in Eckernförde/Ostsee",Küstengewässer,400,Rendsburg-Eckernförde,9.841838573265075,54.47120066671121,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0200,Hauptstrand in Eckernförde/Ostsee,Küstengewässer,400,Rendsburg-Eckernförde,9.843950782685662,54.4643456617408,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0201,Badestelle Krusendorf-Jellenbek an der Ostsee,Küstengewässer,100,Rendsburg-Eckernförde,10.04764607948806,54.47880653671453,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0203,Badestelle Stohl an der Ostsee,Küstengewässer,500,Rendsburg-Eckernförde,10.15340054149283,54.47887796362322,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0204,Campingplatz Lindhöft an der Ostsee,Küstengewässer,300,Rendsburg-Eckernförde,9.9477750370917,54.465410308479,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0205,Zeltgemeinschaft Noer an der Ostsee,Küstengewässer,1000,Rendsburg-Eckernförde,10.00557073052647,54.47244462164996,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0206,Campingplatz Grönwohld (Schwedeneck) an der Ostsee,Küstengewässer,750,Rendsburg-Eckernförde,10.03291189611755,54.47737462142524,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0207,Kurstrand in Surendorf an der Ostsee,Küstengewässer,610,Rendsburg-Eckernförde,10.07609626336267,54.48181068236259,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0208,"Badestelle Eckernholm, Hohenhain an der Ostsee",Küstengewässer,600,Rendsburg-Eckernförde,10.09985568450082,54.48405808470662,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0209,Badestelle Dänisch-Nienhof an der Ostsee,Küstengewässer,610,Rendsburg-Eckernförde,10.12234005993975,54.48666682253443,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0210,Ostseebad Strande - Kurstrand,Küstengewässer,500,Rendsburg-Eckernförde,10.17904018987576,54.44075165779976,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0211,Gemeindebadestelle Kosel am Bültsee,See,50,Rendsburg-Eckernförde,9.751906951988216,54.49838543375409,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0212,Gemeindebadestelle am Großen Schnaaper See,See,30,Rendsburg-Eckernförde,9.784623979048297,54.4882760289744,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0213,Badestelle Owschlag am Owschlager See,See,80,Rendsburg-Eckernförde,9.61183511833022,54.38577645778575,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0214,Badestelle in Ahlefeld-Bistensee am Bistensee,See,30,Rendsburg-Eckernförde,9.697681570685862,54.39945492149641,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0215,Campingplatz am Bistensee,See,10,Rendsburg-Eckernförde,9.696474892101817,54.39396897437412,,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0216,Gemeindebadestelle Holtsee,See,45,Rendsburg-Eckernförde,9.85338270820793,54.40217719027362,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0217,Wittensee Gemeindebadestelle Habyer Str.,See,80,Rendsburg-Eckernförde,9.78441617389234,54.40431633371337,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0219,Badestelle in Bünsdorf am Wittensee,See,60,Rendsburg-Eckernförde,9.74562815188984,54.37246353711752,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0220,Badestelle Seegarten in Groß Wittensee,See,15,Rendsburg-Eckernförde,9.771073015541928,54.40348535072119,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0221,Badestelle in Borgstedt an der Borgstedter Enge,Fließgewässer,45,Rendsburg-Eckernförde,9.713991748664723,54.33533292580668,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0222,Badestelle in Schacht-Audorf am Dörpsee,See,50,Rendsburg-Eckernförde,9.747593590654066,54.31023182996555,,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0223,Badeanstalt Westerrönfeld,See,100,Rendsburg-Eckernförde,9.65818856991217,54.28905359137089,,Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0224,Gemeindebadestelle Achterwehr am Ahrensee,See,100,Rendsburg-Eckernförde,9.984772334056586,54.30547210484096,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0225,Gemeindebadestelle Wulfsfelde am Westensee,See,15,Rendsburg-Eckernförde,9.95344544880005,54.29997342619054,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0226,Gemeindebadestelle am Bossee,See,100,Rendsburg-Eckernförde,9.917139675990004,54.29236162825214,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0227,Gemeindebadestelle Westensee am Westensee,See,30,Rendsburg-Eckernförde,9.903562734379062,54.27861219424582,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0228,Gemeindebadestelle in Wrohe am Westensee,See,20,Rendsburg-Eckernförde,9.962325162121438,54.27047416170781,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0229,Badestelle Hohenhude am Westensee,See,10,Rendsburg-Eckernförde,9.98082347630712,54.28424727595841,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0230,Badestelle am Schierensee,See,20,Rendsburg-Eckernförde,9.985083030797364,54.26405217163276,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0231,Badestelle in Emkendorf am Dörpsee,See,100,Rendsburg-Eckernförde,9.857671739686602,54.25867001152336,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0232,Badestelle Groß Vollstedt am Vollstedter See,See,30,Rendsburg-Eckernförde,9.860605838513768,54.24280891306581,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0233,Badestelle Enkendorf am Pohlsee,See,20,Rendsburg-Eckernförde,9.935181352082289,54.23882002652619,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0234,Badestelle Fischersiedlung am Brahmsee,See,20,Rendsburg-Eckernförde,9.916629704781805,54.21603160266527,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0235,Badestelle Warder am Wardersee,See,30,Rendsburg-Eckernförde,9.883188767016756,54.214142687316,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0236,Badestelle Eisendorf am Brahmsee,See,20,Rendsburg-Eckernförde,9.893124782209444,54.19995143073761,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0237,Badestelle des Campingplatz BUM am Borgdorfer See,See,15,Rendsburg-Eckernförde,9.8873870280209,54.18337765388544,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0238,Badeanstalt des TuS Nortorf am Borgdorfer See,See,40,Rendsburg-Eckernförde,9.881163101444065,54.17535927765156,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Nein,Ja,Ja,Nein,Ja,Ja,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
